feature	kingdom	phylum	class	order	family	genus	species
778f1be35549d9b9a8c16f438d4ee2f8	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	na	na
d88bdc5cd76ff1e08cc8a71c519698b7	Bacteria	Firmicutes_A	Clostridia_258483	na	na	na	na
23fafffb92a1b7855dca94d1410bcaad	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	na	na
a69de1fd6a554089194aaea1097b9706	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	na	na
a9373f62a56aa7640f28bb6287976e60	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	na	na
ab67820b3d0af088f360e2797e5f1544	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	na	na
ef2aa1c62e348935426212d9dcf08960	Bacteria	na	na	na	na	na	na
aa3566c736d1c0ef2488e1f445df800b	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	na	na
539bca0c4016e19bc6f5868ae4feaab8	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	na	na
0559f6a91074b4a1fdbaa4ce278495b6	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	na	na
1f0870d9546819c1719aa18c24beb2f1	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	na	na
c4b340d0944c67859c61fd19c83e0974	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	na	na
a3041fda66f90d05d841f69e0dda06b2	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	na	na
165be74c39a93c571498a36d7cb1d43f	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	na	na
038607913e68c7dac40955d18aeea190	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	na	na
eb6119d095cb8b03acf54628e6b0d623	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	na	na
fb1511a1001c57526a4142f63faaf99f	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	na	na
cf397cf351bbd7c7092a9a7b11ac5637	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	G11	G11_sp900103495
246fcc603d116a89692d5879833cd882	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Oribacterium	na
3541474015e3250990a1cbe576b7bd19	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Oribacterium	na
9207e5af15381e985c40ba070e42b43f	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Oribacterium	na
311bb9b4abd5743be59f0ac186708d55	Bacteria	Firmicutes_D	Bacilli	RFN20	CAG-826	na	na
7e10b805d7085e855c7d4327cea471ba	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	na	na
e475fc3c190588b5ff1284b0885ed1ba	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	na	na
28ea1c096706c319dd83a0a5a950ccda	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	na	na
2ebb45720f1d8c59652a946bef068b72	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	na	na
af74cc6ca2c8b52749446da7ed119733	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	na	na
51208b4da823b8fd3bb4ce346043444a	Bacteria	Firmicutes_D	Bacilli	RFN20	CAG-826	UBA3207	UBA3207_sp902787955
19c4760d9522071ee46f25daef32e891	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	na	na
30785c4ea0777f9342beab789368b41d	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	na	na
14235031b25f75eadcf282cfaf8ebb1c	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	na	na
4a648ccb9f67fcda727d73a5c6026014	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	na	na
dd9a98f01f4b47c2c15606bd7be020b1	Bacteria	Firmicutes_A	Clostridia_258483	na	na	na	na
85d059eabdeebf5a492297d9ca2d62dc	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	na	na
141ed6f3c7d6856f4e8556116713ed9b	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Oribacterium	na
b666d46370294ffb82c31ac9b8d8a0c9	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Oribacterium	na
339e27496dfc6bddb311f8dbbaed169c	Bacteria	Spirochaetota	Spirochaetia	Treponematales	Treponemataceae	Treponema_D	na
9026d29638b2f5d1f9ab81bd0b02091c	Bacteria	na	na	na	na	na	na
3083f6d41eb279bc3e66c81d99b8e707	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Oribacterium	na
d11129a58f5fff3daf652370a83c14a4	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Oribacterium	na
d739469c7550c88cc6d8ef273aa37cdc	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Oribacterium	na
7e2a7bc152b9fb8ed136379151d1582d	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Oribacterium	na
75a783349b0d220627abbe14ab508c1c	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Oribacterium	na
317473d02f171f02e9512ba2121efe43	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Oribacterium	na
65585be2c5dc7a4e178aecdacdd33de7	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Oribacterium	na
31376bc7c5b29d372e7a21beaac6a8a1	Bacteria	na	na	na	na	na	na
ff6d7c2d926ab243e9623a1e6777a93a	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Cryptobacteroides	na
225d89ff999978a133a4cf207d5300e6	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Oribacterium	na
f6f03d8f6874902fbbf6f6709a119399	Bacteria	Firmicutes_D	Bacilli	RFN20	CAG-826	UBA2450	na
5c7441f9c9d1fadd4c5414bc1cd03100	Bacteria	na	na	na	na	na	na
70349b21b0ca9a02f8aeda6f71a26721	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Oribacterium	na
075dcd5027950ed6a414b75128fd36eb	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Oribacterium	na
2f179a9698d43288e248e8bc34c9e2bf	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Oribacterium	na
7d34cd156e4283972841846906c5e098	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Oribacterium	na
c57ef474e100cde06adead0d4e3c0956	Bacteria	Firmicutes_A	Clostridia_258483	na	na	na	na
e140a5d4363202fe4b197b9b48aff5e3	Bacteria	Firmicutes_D	Bacilli	Acholeplasmatales	Anaeroplasmataceae	Anaeroplasma	na
a86beb4bc1fc8cef0fd62af7b24142cb	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Oribacterium	na
7edfbe99d8046df790dafc70fc98845c	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Oribacterium	na
984d6f3321ec0c0786ad67fabb5f4f05	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Oribacterium	na
9fcbdee7eae54c5ac0217669503575f9	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Oribacterium	na
3fd73965a95d90b690a787524eb7524b	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Oribacterium	na
a7440fe95ab25a2ad804ceba4b5194fc	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Oribacterium	na
71710334acd806a6c6fb2a9f39556061	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Oribacterium	na
269cb91a1dba2490829688e114672254	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Oribacterium	na
886149f29892430519e7cd40b4c62de3	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Oribacterium	na
4eb51869d7735756f4124ae7a317bc69	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Oribacterium	na
ab62e6f4d231d29b110c657d65c546fb	Bacteria	Firmicutes_A	Clostridia_258483	na	na	na	na
539f7f8e351311b4930844fef6ac8504	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	na	na
8de40c08f9dc8e95db4a88cd56a22a1f	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	G11	G11_sp900103495
877786d25f6d867b013c24154c06c198	Bacteria	Firmicutes_D	Bacilli	Acholeplasmatales	Anaeroplasmataceae	Anaeroplasma	na
9095e49751d231c94518c26be3f0a74d	Bacteria	Firmicutes_D	Bacilli	Acholeplasmatales	Anaeroplasmataceae	Anaeroplasma	na
db744a7be98029aa6e5192e9c5256faa	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	G11	G11_sp900103495
e87f83df00acde53483058f3b1ffd1ae	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	G11	G11_sp900103495
3116b2eae1d75d74ae88921dc90536d8	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	G11	G11_sp900103495
1c744e3af64a8f1896e0502e11045a11	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	G11	G11_sp900103495
f4b191504e9ee35f179554e158473aaf	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	G11	G11_sp900103495
86c6db3cd559e2757232a70f4a14be74	Bacteria	Firmicutes_D	Bacilli	Erysipelotrichales	Erysipelotrichaceae	na	na
ceebe88b9c00792ed867e45acda0d3a1	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	G11	G11_sp900103495
4b680c650e1913195310ec5439430b18	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	G11	G11_sp900103495
5a5ebdfcbf4d7b41c5c95b246aea82bc	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	G11	G11_sp900103495
6d62985c002ab726acac38a3a09a5191	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	na	na
63d030db7d149d74201b098d68a97366	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	G11	G11_sp900103495
2bc612cbe8ceac7e07731618d7c076d1	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	G11	G11_sp900103495
875e626c8a60f939861413694bb464b4	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	G11	G11_sp900103495
167da7eecd0d3cd444f22c3d0ac659a4	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	G11	G11_sp900103495
9dfb861dfa03519de18fe58ff1a067e0	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	G11	G11_sp900103495
6a029e3fb16192321f6a3975bb5e80cb	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	G11	G11_sp900103495
7fdfb5fdf65b3e2dbe8f8b18bbf10257	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	na	na
a70cef7b99ef406c7ef6b19384bbb593	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	G11	G11_sp900103495
996d339dcb1a2c820dc2b06f6b460e61	Bacteria	Firmicutes_D	Bacilli	RFN20	CAG-826	UBA3207	UBA3207_sp900314585
ff6c829f215b2d9fb358268fc001acc8	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Paludibacteraceae	RF16	na
5bf51b4e6e34913a53ed7e6a8c882a82	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	G11	G11_sp900103495
2371d37303c7f52cc799758b231ea0dd	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	na	na
9ecfc75003e9c91b955cdbf953812040	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	G11	G11_sp900103495
741e86d177d0a1dd31091a3883be38ae	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	G11	G11_sp900103495
fe12b05e7d40be7aa0e1ed8c77b72040	Bacteria	na	na	na	na	na	na
cc9dd6fb20150f75da8efde4e82dcd58	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	G11	G11_sp900103495
8268c9d6c43c793b2f068782156b0210	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	G11	G11_sp900103495
dc12baa5d3e105c38b020673b6c7b52f	Bacteria	na	na	na	na	na	na
e090cdcab9d0d457985dc89be5881434	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	G11	G11_sp900103495
ca9e35aed163ea305eb5f28257dc8778	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	G11	G11_sp900103495
adff9b7d3ac131513a76c9a48fd815a0	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	G11	G11_sp900103495
3684e790fdf7d6470d7c1a8a0c0506b7	Bacteria	Firmicutes_A	Clostridia_258483	na	na	na	na
6b980361ab8cc8a900639aa2f6eb7223	Bacteria	Firmicutes_A	Clostridia_258483	Christensenellales	CAG-138	PeH17	PeH17_sp900542285
6c3d40245c54d995a9148d79401cb4b6	Bacteria	Firmicutes_D	Bacilli	RFN20	CAG-826	UBA2450	na
c22c4052e26380cf62656cff71822b9d	Bacteria	Firmicutes_A	Clostridia_258483	Christensenellales	CAG-138	PeH17	PeH17_sp900542285
e929e7b0e61162341024224989bd2c1d	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	na	na
6accf484380fb0e4741b07f7918b5dc6	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Pseudobutyrivibrio	na
ead9e4c725f03ea2061d960d8cc0d327	Bacteria	Firmicutes_A	Clostridia_258483	na	na	na	na
e805d77e20d11df933a7aa9561c807d1	Bacteria	Firmicutes_D	Bacilli	RFN20	CAG-826	Enteromonas	na
5de9442d1f57a3127e7a731e0fc8a365	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	na	na
9275b877e597c93525beade383bd2696	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	na	na
722664595f1e9d99dec2d1e69e465c4e	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	na	na
ca72ffe1026d1c90e7e48b13ec4f0191	Bacteria	Spirochaetota	Spirochaetia	Treponematales	Treponemataceae	Treponema_D	Treponema_D_rectale
f83f55011569dfae330c1cb696399b65	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	na	na
6e35af9a5495adc570947ba13007d40b	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	na	na
2e45a10286e0fbe48c8d8dc05b7c3222	Bacteria	na	na	na	na	na	na
14a0344e686d9857d0459fb3bde9f6e8	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Acetitomaculum	Acetitomaculum_ruminis
bcb108457252ff7109d621fec1838ff4	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Acetitomaculum	Acetitomaculum_ruminis
55b116cf2c8d58095834fe726867e514	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Acetitomaculum	Acetitomaculum_ruminis
e844422cd14931770c219eb242563a68	Bacteria	Firmicutes_D	Bacilli	RFN20	CAG-826	na	na
ac1598ad117daaa8743ad554539fa83e	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Acetitomaculum	Acetitomaculum_ruminis
69f5572b16a7546b74fb35e9e98ed70f	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Acetitomaculum	Acetitomaculum_ruminis
a0cf7c8eb01cdb7d745c93c9a38e4650	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Acetitomaculum	Acetitomaculum_ruminis
71796855e6b27345256670cf6ab7f390	Bacteria	na	na	na	na	na	na
67abc3df58f0b15f77437a6f596f28cc	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Acetitomaculum	Acetitomaculum_ruminis
cfb1ade4bb0f24116c32fc8b83e7911f	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Acetitomaculum	Acetitomaculum_ruminis
054b93b4be033b7fe92b8407cb43c9f6	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Acetitomaculum	Acetitomaculum_ruminis
9df137f3a37607889342297d3be9d338	Bacteria	Fibrobacterota	Fibrobacteria	Fibrobacterales	Fibrobacteraceae	Fibrobacter	na
c0f89bfd5187bd3f56dd21a7849a95ae	Bacteria	na	na	na	na	na	na
fb0655ee5b80fab721b577f42722f2ba	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Pseudobutyrivibrio	na
60f4b2d137e9417e2097097739b4cac9	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Pseudobutyrivibrio	na
a57895eef87f75a49bc2a35d9c463231	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	na	na
3a52019c74ae4bc0bc1e0e0b600d242b	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella_sp900314915
f76c6577c13f1feb5f932e250ab889bb	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	FD2005	na
2ef82a6549d79f505867b0e7a75484e6	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	FD2005	na
25adc479e7ecf5c1dfcaa4abfe8ac20e	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	na	na
50e9c15726a50f2218387864db9615f1	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	na	na
e1acbcc848eb30db94d9ff9e5e811beb	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	na	na
f8b630bf9f9356ae9c03c349a2f9ca88	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	na	na
a60ddaf6b9bd4a604a74c855cb693204	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	na	na
20d60e4affec68868f8422d508eb17f0	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Agathobacter_164119	Agathobacter_ruminis
b94015dbee1f7726aac803be718f9098	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Agathobacter_164119	Agathobacter_ruminis
feec57c1113a9cb6956cfbd6c73ca926	Bacteria	Firmicutes_A	Clostridia_258483	Oscillospirales	Ruminococcaceae	na	na
1f66124db12ce5a35ac378c94ee51013	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	na	na
8b6d9917fbe57661d8a2b3977ed7d73e	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	na	na
3f0d14262c4aa0c32f8e868df5c58ffb	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	na	na
8e65f427564d533599f938760d789649	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Agathobacter_164119	Agathobacter_ruminis
ddd6bf25609aa11118c694f2eae10a66	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	na	na
3597f1f85c875bdc0b3dc99997a41e7f	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Agathobacter_164119	Agathobacter_ruminis
d93c7262bd14e19d33baa37202af0bd5	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	na	na
c1643f1c8dd18f81195a726d03df58d3	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	na	na
e7389c9ab5164bf97d387a6fd7e66e76	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	na	na
021a48cdb7b05c9f194a37f26387c1ba	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	na	na
93e1ec9eec044a4ef5e6f0efb92a5d8e	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	na	na
7f6c8bdb201126c01a37a758c931b853	Bacteria	Fibrobacterota	Fibrobacteria	Fibrobacterales	Fibrobacteraceae	Fibrobacter	na
2b2a2127815dec7a4ad15cc9fa3023a6	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Agathobacter_164119	Agathobacter_ruminis
00411386b9c04c73e5ba2e87eb180318	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Agathobacter_164119	Agathobacter_ruminis
72fc43a9fd313806e28f757736dbc8bc	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Agathobacter_164119	Agathobacter_ruminis
0496f48ec8e52e9b9d23007aa4212bc3	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Agathobacter_164119	Agathobacter_ruminis
fdeccff2fd443c2f03242932a536f36b	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Agathobacter_164119	Agathobacter_ruminis
282fd5821c1b6a8a22626583523ef4bd	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Agathobacter_164119	Agathobacter_ruminis
1f0a4b105647a9e30b71e7bfc49093dc	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Agathobacter_164119	Agathobacter_ruminis
8f670f1f64e959b61274ec38ee3dab2f	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	na	na
8e02d2b0bc0e77182e58975a38fe15fe	Bacteria	Firmicutes_D	Bacilli	RFN20	CAG-826	UBA3207	UBA3207_sp900314585
65d5036a4fc9237d6060e3551f94ec27	Bacteria	Spirochaetota	Spirochaetia	Treponematales	Treponemataceae	Treponema_D	na
f636154ed69160724f3d79dd5067f5b4	Bacteria	Firmicutes_D	Bacilli	RFN20	CAG-826	Enteromonas	na
607c9cbdec9a141eba5ed520dff933e5	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	na	na
e937962d96faa8a8a61f61bc7a031972	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Paludibacteraceae	RF16	na
ae3d5e83bfd398fbfe9103336054dc66	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Pseudobutyrivibrio	na
9246ed8ec7f82cd4fd4db96888971eba	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Pseudobutyrivibrio	na
26c3bcbb149d49ec4d94f178d033ebcc	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Pseudobutyrivibrio	na
f10cd44661bd65f9f3f55b6d1b3f98cd	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Pseudobutyrivibrio	na
9566c0894b25551ccb80823fcfcd9e58	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	na	na
34d53a1a4401ae34eeacad1126a0a8b9	Bacteria	Firmicutes_A	Clostridia_258483	Christensenellales	CAG-138	PeH17	PeH17_sp900542285
b371081587e2899babbe5f65ee76f054	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	na	na
68c7c0c760e9b511027c7e483a3a31ee	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	na	na
124abd7918e230129a1abc0a97bae7b5	Bacteria	na	na	na	na	na	na
5d564c5fbe22b606c8654dcd0690d96e	Bacteria	na	na	na	na	na	na
2ebaa6e3336a5ce5ddbb6c09ace88d07	Bacteria	Firmicutes_D	Bacilli	RFN20	CAG-826	UBA3207	UBA3207_sp902787955
ded5663ee5fd95c79009563cfd6b9b5e	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	na	na
35af186377c7e4606bbea47580328d26	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	na	na
9ab02cd70e188e82b19c56a7084cb7a6	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Pseudobutyrivibrio	na
c6c9671eff137f3862cfa4aa7a06561a	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Pseudobutyrivibrio	na
1b3d6bc58ef179c54498acada3c6c5e5	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Pseudobutyrivibrio	na
a4d10503b8c6f5e0d5cf38fdc43a66f2	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Pseudobutyrivibrio	na
8b87f75bd36fca3157ce2699947ad409	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Pseudobutyrivibrio	na
89d54f83a41e40f5dda28c9bd184d16d	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Pseudobutyrivibrio	na
0194d187a3ea6c8816fdf87101984635	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Pseudobutyrivibrio	na
c9944be9c1892b624efafe57a85d9015	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Pseudobutyrivibrio	na
c9de740e7722c35cb18c90e4e378005d	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Pseudobutyrivibrio	na
